"","pid","trial","datetime","type","item","exposure_time","use","react_(clear)","react_angry","react_disgust","react_heart","react_laugh","react_like","react_sad","react_surprise","react","share","comment","comment_made"
"412","14139689",12,"25/09/2025 12:32:21","filler","jewellery",18339.58,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"413","14139689",13,"25/09/2025 12:32:45","filler","fish",23727.98,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"414","14139689",14,"25/09/2025 12:33:05","filler","beckham",19931.8600000001,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"415","14139689",15,"25/09/2025 12:33:21","filler","yacht",15661.6800000001,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"416","14139689",16,"25/09/2025 12:33:27","filler","watch",6130.71999999997,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"417","14139690",1,"25/09/2025 12:15:04","filler","lyrics",7590.04,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"418","14139690",2,"25/09/2025 12:15:11","filler","beckham",7036.78,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"419","14139690",3,"25/09/2025 12:15:24","filler","washpo",13585.52,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"420","14139690",4,"25/09/2025 12:15:33","filler","puppy",8715.32,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"421","14139690",5,"25/09/2025 12:16:01","filler","fish",27864.42,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"422","14139690",6,"25/09/2025 12:16:08","filler","yacht",7442.67999999999,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"423","14139690",7,"25/09/2025 12:16:42","filler","swaps",33332.98,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"424","14139690",8,"25/09/2025 12:16:56","trees","trees",14765.1,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"425","14139690",9,"25/09/2025 12:17:11","filler","natgeo",15059.24,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"426","14139690",10,"25/09/2025 12:17:16","filler","watch",4841.39999999999,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"427","14139690",11,"25/09/2025 12:17:20","filler","jewellery",3960.10000000001,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"428","14139690",12,"25/09/2025 12:17:34","filler","nasa",13462.14,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"429","14139690",13,"25/09/2025 12:17:49","filler","train",15307.82,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"430","14139690",14,"25/09/2025 12:18:23","filler","starwars",33530.96,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"431","14139690",15,"25/09/2025 12:18:30","filler","pizza",7032.64000000001,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"432","14139690",16,"25/09/2025 12:18:41","filler","avocado",11446.04,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"433","14139692",1,"25/09/2025 12:15:31","filler","fish",13449.3,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"434","14139692",2,"25/09/2025 12:15:36","filler","natgeo",5470.60000000224,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"435","14139692",3,"25/09/2025 12:15:41","filler","pizza",4997.70000000075,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"436","14139692",4,"25/09/2025 12:15:44","filler","avocado",3313.70000000223,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"437","14139692",5,"25/09/2025 12:15:48","filler","puppy",3542.50000000223,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"438","14139692",6,"25/09/2025 12:15:50","filler","watch",2224.80000000149,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"439","14139692",7,"25/09/2025 12:15:52","filler","lyrics",1961.80000000224,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"440","14139692",8,"25/09/2025 12:15:53","trees","trees",1187.90000000224,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"441","14139692",9,"25/09/2025 12:15:59","filler","train",5753.30000000224,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"442","14139692",10,"25/09/2025 12:16:01","filler","nasa",1704.90000000224,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"443","14139692",11,"25/09/2025 12:16:03","filler","starwars",2184.80000000149,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"444","14139692",12,"25/09/2025 12:16:42","filler","swaps",39321.7000000015,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"445","14139692",13,"25/09/2025 12:16:50","filler","washpo",8159.10000000001,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"446","14139692",14,"25/09/2025 12:16:52","filler","jewellery",2051.40000000149,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"447","14139692",15,"25/09/2025 12:16:55","filler","yacht",2448.5,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"448","14139692",16,"25/09/2025 12:17:00","filler","beckham",5142.50000000148,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"449","14139693",1,"25/09/2025 12:16:57","filler","fish",63011.0000000015,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"450","14139693",2,"25/09/2025 12:17:31","filler","washpo",33407.5000000045,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"451","14139693",3,"25/09/2025 12:18:45","filler","swaps",74498.7,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"452","14139693",4,"25/09/2025 12:18:57","filler","lyrics",11269.500000003,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"453","14139693",5,"25/09/2025 12:19:13","filler","train",16232.2,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"454","14139693",6,"25/09/2025 12:19:24","filler","jewellery",11643.7000000015,TRUE,0,0,0,1,0,0,0,0,1,0,NA,0
"455","14139693",7,"25/09/2025 12:19:31","filler","watch",6530.80000000447,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"456","14139693",8,"25/09/2025 12:20:27","trees","trees",56151.8000000045,TRUE,0,0,0,1,0,0,0,0,1,0,NA,0
"457","14139693",9,"25/09/2025 12:21:30","filler","starwars",63311.2000000059,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"458","14139693",10,"25/09/2025 12:21:55","filler","yacht",24723.400000003,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"459","14139693",11,"25/09/2025 12:22:02","filler","puppy",6572.90000000002,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"460","14139693",12,"25/09/2025 12:22:06","filler","beckham",3990.00000000594,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"461","14139693",13,"25/09/2025 12:22:44","filler","natgeo",38425.5,TRUE,0,0,0,0,0,0,0,1,1,0,NA,0
"462","14139693",14,"25/09/2025 12:22:55","filler","avocado",11007.5,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"463","14139693",15,"25/09/2025 12:23:00","filler","pizza",5379.70000000595,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"464","14139693",16,"25/09/2025 12:23:42","filler","nasa",41284.7,TRUE,0,0,0,1,0,0,0,0,1,0,NA,0
"465","14139694",1,"25/09/2025 12:15:19","filler","avocado",13458.3999999996,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"466","14139694",2,"25/09/2025 12:15:36","filler","yacht",16870.1,TRUE,0,0,0,1,0,0,0,0,1,0,NA,0
"467","14139694",3,"25/09/2025 12:15:40","filler","watch",4742.5,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"468","14139694",4,"25/09/2025 12:15:48","filler","puppy",7419.69999999963,TRUE,0,0,0,0,1,0,0,0,1,0,NA,0
"469","14139694",5,"25/09/2025 12:15:55","filler","jewellery",7210.70000000075,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"470","14139694",6,"25/09/2025 12:16:17","filler","natgeo",22206.0000000004,TRUE,0,0,0,1,0,0,0,0,1,0,"looks amazing",1
"471","14139694",7,"25/09/2025 12:16:34","filler","fish",16881.7999999996,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"472","14139694",8,"25/09/2025 12:16:51","trees","trees",16888.8,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"473","14139694",9,"25/09/2025 12:16:57","filler","beckham",6048.89999999999,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"474","14139694",10,"25/09/2025 12:17:03","filler","lyrics",5756.30000000037,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"475","14139694",11,"25/09/2025 12:17:11","filler","pizza",7768.20000000074,TRUE,0,0,0,0,0,0,0,1,1,0,NA,0
"476","14139694",12,"25/09/2025 12:17:32","filler","starwars",21597.5,TRUE,0,0,0,0,0,0,0,1,1,0,NA,0
"477","14139694",13,"25/09/2025 12:17:44","filler","train",12030.5,TRUE,0,0,0,0,1,0,0,0,1,0,NA,0
"478","14139694",14,"25/09/2025 12:17:58","filler","washpo",13581.0000000008,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"479","14139694",15,"25/09/2025 12:18:16","filler","swaps",18233.2,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"480","14139694",16,"25/09/2025 12:18:32","filler","nasa",15739.2000000004,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"481","14139695",1,"25/09/2025 12:19:10","filler","swaps",89456,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"482","14139695",2,"25/09/2025 12:19:18","filler","watch",8483,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"483","14139695",3,"25/09/2025 12:20:41","filler","fish",82739,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"484","14139695",4,"25/09/2025 12:20:56","filler","jewellery",15150,TRUE,0,0,0,0,0,1,0,0,1,1,NA,0
"485","14139695",5,"25/09/2025 12:21:48","filler","avocado",51630.0000000001,TRUE,0,0,0,1,0,0,0,0,1,0,NA,0
"486","14139695",6,"25/09/2025 12:22:13","filler","yacht",25734,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"487","14139695",7,"25/09/2025 12:22:29","filler","washpo",15566.0000000001,TRUE,0,0,0,1,0,0,0,0,1,0,NA,0
"488","14139695",8,"25/09/2025 12:23:19","trees","trees",50636,TRUE,0,0,0,1,0,0,0,0,1,0,NA,0
"489","14139695",9,"25/09/2025 12:23:32","filler","puppy",12100,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"490","14139695",10,"25/09/2025 12:23:57","filler","pizza",25019,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"491","14139695",11,"25/09/2025 12:24:44","filler","nasa",47253,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"492","14139695",12,"25/09/2025 12:24:51","filler","beckham",7283,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"493","14139695",13,"25/09/2025 12:24:54","filler","train",3116,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"494","14139695",14,"25/09/2025 12:26:05","filler","starwars",70822,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"495","14139695",15,"25/09/2025 12:26:19","filler","natgeo",13668,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"496","14139695",16,"25/09/2025 12:26:27","filler","lyrics",8666,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"497","14139698",1,"25/09/2025 12:17:50","filler","watch",100501.4,TRUE,0,0,0,0,0,0,0,0,0,0,"This looks like a pressure sales technique to me encouraging a hasty decision and putting pressure on the buyer!",1
"498","14139698",2,"25/09/2025 12:18:10","filler","jewellery",20580.0999999992,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"499","14139698",3,"25/09/2025 12:18:49","filler","beckham",38474.6999999993,TRUE,0,0,0,1,1,0,0,0,2,0,NA,0
"500","14139698",4,"25/09/2025 12:19:12","filler","avocado",23665.5,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"501","14139698",5,"25/09/2025 12:19:45","filler","fish",32769,TRUE,0,0,0,0,0,0,0,1,1,0,NA,0
"502","14139698",6,"25/09/2025 12:20:02","filler","pizza",17113.1999999978,TRUE,0,0,0,0,1,0,0,0,1,0,NA,0
"503","14139698",7,"25/09/2025 12:20:31","filler","swaps",28448.0000000008,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"504","14139698",8,"25/09/2025 12:20:52","trees","trees",21098.8,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"505","14139698",9,"25/09/2025 12:21:23","filler","nasa",31430.5,TRUE,0,0,0,0,0,0,0,1,1,0,NA,0
"506","14139698",10,"25/09/2025 12:21:39","filler","natgeo",15655.9999999992,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"507","14139698",11,"25/09/2025 12:21:47","filler","lyrics",8181.99999999994,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"508","14139698",12,"25/09/2025 12:22:08","filler","train",21427.5000000008,TRUE,0,0,0,0,0,0,0,1,1,0,NA,0
"509","14139698",13,"25/09/2025 12:22:18","filler","yacht",9127.19999999774,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"510","14139698",14,"25/09/2025 12:22:25","filler","puppy",7286.19999999774,TRUE,0,0,0,0,1,0,0,0,1,0,NA,0
"511","14139698",15,"25/09/2025 12:22:33","filler","starwars",7959.79999999853,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"512","14139698",16,"25/09/2025 12:22:42","filler","washpo",9246.09999999852,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"513","14139700",1,"25/09/2025 12:17:06","filler","pizza",35544.36,TRUE,0,0,0,1,0,0,0,0,1,0,NA,0
"514","14139700",2,"25/09/2025 12:18:03","filler","nasa",56939.12,TRUE,0,0,0,0,0,0,0,1,1,1,NA,0
"515","14139700",3,"25/09/2025 12:18:25","filler","yacht",21972.98,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"516","14139700",4,"25/09/2025 12:18:34","filler","watch",8942.39999999999,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"517","14139700",5,"25/09/2025 12:19:01","filler","lyrics",27073.08,TRUE,0,0,0,1,0,0,0,0,1,0,NA,0
"518","14139700",6,"25/09/2025 12:19:31","filler","avocado",29798.5,TRUE,0,0,0,0,0,0,0,0,0,0,"clever",1
"519","14139700",7,"25/09/2025 12:20:54","filler","swaps",83231.24,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"520","14139700",8,"25/09/2025 12:22:14","trees","trees",80022.86,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"521","14139700",9,"25/09/2025 12:22:27","filler","beckham",12749.9600000001,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"522","14139700",10,"25/09/2025 12:23:08","filler","starwars",40489.16,TRUE,0,0,0,0,0,0,0,1,1,0,NA,0
"523","14139700",11,"25/09/2025 12:23:38","filler","natgeo",30773.96,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"524","14139700",12,"25/09/2025 12:23:48","filler","puppy",9431.38,TRUE,0,0,0,0,1,0,0,0,1,0,NA,0
"525","14139700",13,"25/09/2025 12:23:58","filler","jewellery",9838.76000000001,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"526","14139700",14,"25/09/2025 12:24:25","filler","train",27621.44,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"527","14139700",15,"25/09/2025 12:24:59","filler","washpo",33956.88,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"528","14139700",16,"25/09/2025 12:25:31","filler","fish",31526.98,TRUE,0,0,0,0,0,0,0,1,1,0,NA,0
"529","14139701",1,"25/09/2025 12:15:49","filler","natgeo",11098.7000000001,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"530","14139701",2,"25/09/2025 12:15:54","filler","starwars",5794.9,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"531","14139701",3,"25/09/2025 12:16:03","filler","avocado",8534.00000000019,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"532","14139701",4,"25/09/2025 12:16:21","filler","jewellery",18295.5000000003,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"533","14139701",5,"25/09/2025 12:16:25","filler","beckham",3889,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"534","14139701",6,"25/09/2025 12:16:27","filler","watch",2186.00000000028,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"535","14139701",7,"25/09/2025 12:16:32","filler","lyrics",4743.90000000018,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"536","14139701",8,"25/09/2025 12:16:37","trees","trees",5501.50000000028,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"537","14139701",9,"25/09/2025 12:16:42","filler","pizza",5019.80000000009,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"538","14139701",10,"25/09/2025 12:16:55","filler","nasa",12246.5000000003,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"539","14139701",11,"25/09/2025 12:16:58","filler","yacht",3776.10000000009,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"540","14139701",12,"25/09/2025 12:17:02","filler","fish",3909.00000000028,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"541","14139701",13,"25/09/2025 12:17:06","filler","puppy",3493.70000000038,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"542","14139701",14,"25/09/2025 12:17:39","filler","swaps",33093.9000000002,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"543","14139701",15,"25/09/2025 12:17:43","filler","train",3736.10000000001,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"544","14139701",16,"25/09/2025 12:17:50","filler","washpo",7478.70000000019,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"545","14139702",1,"25/09/2025 12:13:08","filler","beckham",36145.5999999762,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"546","14139702",2,"25/09/2025 12:13:38","filler","jewellery",29561.9000000119,TRUE,0,0,0,0,0,1,0,0,1,0,"Great location!",1
"547","14139702",3,"25/09/2025 12:15:15","filler","starwars",97260.3999999881,TRUE,0,0,0,0,0,0,0,0,0,0,"A great actor and obviously a shrewd negotiator!",1
"548","14139702",4,"25/09/2025 12:15:42","filler","nasa",26861.1999999881,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"549","14139702",5,"25/09/2025 12:15:58","filler","washpo",16317,TRUE,0,0,0,0,0,0,0,1,1,0,NA,0
"550","14139702",6,"25/09/2025 12:16:17","filler","avocado",19279.8000000119,TRUE,0,0,0,1,0,0,0,0,1,0,NA,0
"551","14139702",7,"25/09/2025 12:16:23","filler","lyrics",5810.60000001191,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"552","14139702",8,"25/09/2025 12:16:48","trees","trees",24951.1,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"553","14139702",9,"25/09/2025 12:17:13","filler","pizza",24853.6000000119,TRUE,0,0,0,1,0,0,0,0,1,0,NA,0
"554","14139702",10,"25/09/2025 12:18:12","filler","fish",58903.0999999642,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"555","14139702",11,"25/09/2025 12:19:11","filler","swaps",59279.3999999762,TRUE,0,0,0,1,0,0,0,0,1,1,NA,0
"556","14139702",12,"25/09/2025 12:19:46","filler","natgeo",35424.0000000119,TRUE,0,0,0,0,0,0,0,0,0,0,"Looks like AI!",1
"557","14139702",13,"25/09/2025 12:19:59","filler","watch",12307.0999999762,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"558","14139702",14,"25/09/2025 12:20:18","filler","yacht",19065.5999999881,TRUE,0,0,0,0,0,1,0,0,1,1,NA,0
"559","14139702",15,"25/09/2025 12:20:26","filler","puppy",7753.49999996426,TRUE,0,0,0,1,0,0,0,0,1,0,NA,0
"560","14139702",16,"25/09/2025 12:20:43","filler","train",17087.1999999642,TRUE,0,0,0,0,0,0,0,0,0,0,"200kmh!",1
"561","14139703",1,"25/09/2025 12:16:09","filler","puppy",36308.2,TRUE,0,0,0,1,0,0,0,0,1,1,NA,0
"562","14139703",2,"25/09/2025 12:16:33","filler","beckham",23965.7,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"563","14139703",3,"25/09/2025 12:17:11","filler","starwars",38071.2000000007,TRUE,0,0,0,0,0,0,0,1,1,1,NA,0
"564","14139703",4,"25/09/2025 12:17:48","filler","avocado",36105.9999999985,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"565","14139703",5,"25/09/2025 12:18:04","filler","nasa",16086.3999999993,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"566","14139703",6,"25/09/2025 12:18:11","filler","fish",7694.40000000002,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"567","14139703",7,"25/09/2025 12:18:40","filler","yacht",28247,TRUE,0,0,0,0,0,0,0,0,0,1,NA,0
"568","14139703",8,"25/09/2025 12:19:10","trees","trees",30759.4000000008,TRUE,0,0,0,1,0,0,0,0,1,0,NA,0
"569","14139703",9,"25/09/2025 12:19:33","filler","natgeo",22851.1,TRUE,0,0,0,1,0,0,0,0,1,1,NA,0
"570","14139703",10,"25/09/2025 12:19:51","filler","washpo",18101.8999999978,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"571","14139703",11,"25/09/2025 12:20:23","filler","swaps",31520.1,TRUE,0,0,0,1,0,0,0,0,1,1,NA,0
"572","14139703",12,"25/09/2025 12:20:43","filler","lyrics",20033.3999999993,TRUE,0,0,0,1,0,0,0,0,1,0,NA,0
"573","14139703",13,"25/09/2025 12:20:45","filler","watch",2344.69999999925,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"574","14139703",14,"25/09/2025 12:20:51","filler","jewellery",5929.09999999998,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"575","14139703",15,"25/09/2025 12:21:02","filler","pizza",10525.6,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"576","14139703",16,"25/09/2025 12:21:20","filler","train",18735.8000000007,TRUE,0,0,0,0,1,0,0,0,1,1,NA,0
"577","14139704",1,"25/09/2025 12:15:40","filler","washpo",23720.6000000004,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"578","14139704",2,"25/09/2025 12:16:02","filler","avocado",21616.7000000004,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"579","14139704",3,"25/09/2025 12:16:12","filler","fish",10342.5000000002,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"580","14139704",4,"25/09/2025 12:16:24","filler","jewellery",11434.3000000002,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"581","14139704",5,"25/09/2025 12:16:38","filler","watch",14422.2999999996,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"582","14139704",6,"25/09/2025 12:17:00","filler","natgeo",21586.1999999996,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"583","14139704",7,"25/09/2025 12:17:13","filler","puppy",12756.6999999996,TRUE,0,0,0,1,0,0,0,0,1,0,NA,0
"584","14139704",8,"25/09/2025 12:17:25","trees","trees",12509.1999999996,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"585","14139704",9,"25/09/2025 12:17:34","filler","lyrics",8514.10000000018,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"586","14139704",10,"25/09/2025 12:17:40","filler","nasa",6816.49999999962,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"587","14139704",11,"25/09/2025 12:17:45","filler","starwars",4271.60000000018,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"588","14139704",12,"25/09/2025 12:17:51","filler","yacht",6376.69999999981,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"589","14139704",13,"25/09/2025 12:18:06","filler","beckham",15481.3000000004,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"590","14139704",14,"25/09/2025 12:18:17","filler","train",11028.3000000004,TRUE,0,0,0,0,1,0,0,0,1,0,NA,0
"591","14139704",15,"25/09/2025 12:18:30","filler","pizza",12805.1999999996,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"592","14139704",16,"25/09/2025 12:18:40","filler","swaps",9443.19999999981,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"593","14139706",1,"25/09/2025 12:15:20","filler","lyrics",6469.19999999702,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"594","14139706",2,"25/09/2025 12:15:29","filler","fish",8605.9,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"595","14139706",3,"25/09/2025 12:15:33","filler","yacht",4409.9,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"596","14139706",4,"25/09/2025 12:15:43","filler","natgeo",9589.4,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"597","14139706",5,"25/09/2025 12:15:59","filler","jewellery",16354.6,TRUE,0,0,0,0,0,0,0,0,0,1,NA,0
"598","14139706",6,"25/09/2025 12:16:04","filler","train",5187.1,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"599","14139706",7,"25/09/2025 12:16:11","filler","washpo",6586.80000000596,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"600","14139706",8,"25/09/2025 12:16:26","trees","trees",15020.5,TRUE,0,0,0,0,0,0,0,0,0,1,NA,0
"601","14139706",9,"25/09/2025 12:16:30","filler","beckham",4068.79999999702,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"602","14139706",10,"25/09/2025 12:16:32","filler","watch",1747.00000000597,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"603","14139706",11,"25/09/2025 12:16:34","filler","starwars",1954.89999999999,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"604","14139706",12,"25/09/2025 12:16:48","filler","avocado",14220.5,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"605","14139706",13,"25/09/2025 12:16:54","filler","nasa",6577.69999999405,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"606","14139706",14,"25/09/2025 12:16:58","filler","pizza",3930.80000000002,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"607","14139706",15,"25/09/2025 12:17:13","filler","swaps",14210.199999997,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"608","14139706",16,"25/09/2025 12:17:16","filler","puppy",3169.5,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"609","14139707",1,"25/09/2025 12:16:06","filler","avocado",14916.5,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"610","14139707",2,"25/09/2025 12:16:24","filler","watch",18271.9,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"611","14139707",3,"25/09/2025 12:16:29","filler","lyrics",5257.50000003576,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"612","14139707",4,"25/09/2025 12:16:45","filler","train",15357.7000000477,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"613","14139707",5,"25/09/2025 12:17:04","filler","washpo",19276.6,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"614","14139707",6,"25/09/2025 12:17:19","filler","natgeo",14841.6,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"615","14139707",7,"25/09/2025 12:17:39","filler","yacht",20611.6,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"616","14139707",8,"25/09/2025 12:18:16","trees","trees",36225.4000000119,TRUE,0,0,0,0,0,0,0,0,0,1,NA,0
"617","14139707",9,"25/09/2025 12:18:56","filler","fish",40617.7000000119,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"618","14139707",10,"25/09/2025 12:19:08","filler","puppy",11630.4,TRUE,0,0,0,0,1,0,0,0,1,0,NA,0
"619","14139707",11,"25/09/2025 12:19:16","filler","pizza",8564.50000002384,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
