Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,randomiser-wisg
20,1758455322875,21/09/2025 11:48,1758458922875,1,21/09/2025 13:48,238955,3,questionnaire-jx4p,,49329746,BLINDED,14114596,,complete,,68cfe4e5528afb2aae9d8ce1,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1187x667,1187x580,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,6,,,filler_pizza,6,object-13,integrated_blocks
21,1758455322876,21/09/2025 11:48,1758458922876,1,21/09/2025 13:48,238955,3,questionnaire-jx4p,,49329746,BLINDED,14114596,,complete,,68cfe4e5528afb2aae9d8ce1,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1187x667,1187x580,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,6,,,filler_pizza,7,object-14,integrated_blocks
22,1758455322878,21/09/2025 11:48,1758458922878,1,21/09/2025 13:48,238955,3,questionnaire-jx4p,,49329746,BLINDED,14114596,,complete,,68cfe4e5528afb2aae9d8ce1,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1187x667,1187x580,,,0,Behavioural intentions,4,,,,,info,,END,28234,,,,,integrated_blocks
1,1758455678810,21/09/2025 11:54,1758459278810,1,21/09/2025 13:54,238955,3,questionnaire-jx4p,,49329836,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1010,,,0,Behavioural intentions,4,,,,,info,,BEGIN,,,,,,sep_blocks
2,1758455678851,21/09/2025 11:54,1758459278851,1,21/09/2025 13:54,238955,3,questionnaire-jx4p,,49329836,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1010,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3,sep_blocks
3,1758455678854,21/09/2025 11:54,1758459278854,1,21/09/2025 13:54,238955,3,questionnaire-jx4p,,49329836,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1010,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5,sep_blocks
4,1758455678856,21/09/2025 11:54,1758459278856,1,21/09/2025 13:54,238955,3,questionnaire-jx4p,,49329836,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1010,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4,sep_blocks
5,1758455678857,21/09/2025 11:54,1758459278857,1,21/09/2025 13:54,238955,3,questionnaire-jx4p,,49329836,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1010,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6,sep_blocks
6,1758455678865,21/09/2025 11:54,1758459278865,1,21/09/2025 13:54,238955,3,questionnaire-jx4p,,49329836,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1010,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13,sep_blocks
7,1758455678867,21/09/2025 11:54,1758459278867,1,21/09/2025 13:54,238955,3,questionnaire-jx4p,,49329836,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1010,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_pizza,7,object-14,sep_blocks
16,1758455704194,21/09/2025 11:55,1758459304194,1,21/09/2025 13:55,238955,3,questionnaire-jx4p,,49329836,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1066,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,2,,,trees_find_out,2,object-3,sep_blocks
17,1758455704194,21/09/2025 11:55,1758459304194,1,21/09/2025 13:55,238955,3,questionnaire-jx4p,,49329836,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1066,,,0,Behavioural intentions,4,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,5,,,trees_water,3,object-5,sep_blocks
18,1758455704194,21/09/2025 11:55,1758459304194,1,21/09/2025 13:55,238955,3,questionnaire-jx4p,,49329836,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1066,,,0,Behavioural intentions,4,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,7,,,filler_travel,4,object-4,sep_blocks
19,1758455704195,21/09/2025 11:55,1758459304195,1,21/09/2025 13:55,238955,3,questionnaire-jx4p,,49329836,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1066,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I plan to buy a smart watch in the next three months,response,value,5,,,filler_watch,5,object-6,sep_blocks
20,1758455704195,21/09/2025 11:55,1758459304195,1,21/09/2025 13:55,238955,3,questionnaire-jx4p,,49329836,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1066,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,3,,,filler_pizza,6,object-13,sep_blocks
21,1758455704195,21/09/2025 11:55,1758459304195,1,21/09/2025 13:55,238955,3,questionnaire-jx4p,,49329836,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1066,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,7,,,filler_pizza,7,object-14,sep_blocks
22,1758455704196,21/09/2025 11:55,1758459304196,1,21/09/2025 13:55,238955,3,questionnaire-jx4p,,49329836,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1066,,,0,Behavioural intentions,4,,,,,info,,END,25328,,,,,sep_blocks
1,1758455731281,21/09/2025 11:55,1758459331281,1,21/09/2025 13:55,238955,3,questionnaire-jx4p,,49329853,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x780,,,0,Behavioural intentions,4,,,,,info,,BEGIN,,,,,,integrated_blocks
2,1758455731399,21/09/2025 11:55,1758459331399,1,21/09/2025 13:55,238955,3,questionnaire-jx4p,,49329853,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x780,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3,integrated_blocks
3,1758455731408,21/09/2025 11:55,1758459331408,1,21/09/2025 13:55,238955,3,questionnaire-jx4p,,49329853,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x780,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5,integrated_blocks
4,1758455731414,21/09/2025 11:55,1758459331414,1,21/09/2025 13:55,238955,3,questionnaire-jx4p,,49329853,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x780,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4,integrated_blocks
5,1758455731420,21/09/2025 11:55,1758459331420,1,21/09/2025 13:55,238955,3,questionnaire-jx4p,,49329853,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x780,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6,integrated_blocks
6,1758455731426,21/09/2025 11:55,1758459331426,1,21/09/2025 13:55,238955,3,questionnaire-jx4p,,49329853,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x780,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13,integrated_blocks
7,1758455731432,21/09/2025 11:55,1758459331432,1,21/09/2025 13:55,238955,3,questionnaire-jx4p,,49329853,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x780,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_pizza,7,object-14,integrated_blocks
16,1758455758179,21/09/2025 11:55,1758459358179,1,21/09/2025 13:55,238955,3,questionnaire-jx4p,,49329853,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x836,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,5,,,trees_find_out,2,object-3,integrated_blocks
17,1758455758179,21/09/2025 11:55,1758459358179,1,21/09/2025 13:55,238955,3,questionnaire-jx4p,,49329853,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x836,,,0,Behavioural intentions,4,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,7,,,trees_water,3,object-5,integrated_blocks
18,1758455758180,21/09/2025 11:55,1758459358180,1,21/09/2025 13:55,238955,3,questionnaire-jx4p,,49329853,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x836,,,0,Behavioural intentions,4,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,7,,,filler_travel,4,object-4,integrated_blocks
19,1758455758180,21/09/2025 11:55,1758459358180,1,21/09/2025 13:55,238955,3,questionnaire-jx4p,,49329853,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x836,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I plan to buy a smart watch in the next three months,response,value,1,,,filler_watch,5,object-6,integrated_blocks
20,1758455758180,21/09/2025 11:55,1758459358180,1,21/09/2025 13:55,238955,3,questionnaire-jx4p,,49329853,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x836,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,7,,,filler_pizza,6,object-13,integrated_blocks
21,1758455758181,21/09/2025 11:55,1758459358181,1,21/09/2025 13:55,238955,3,questionnaire-jx4p,,49329853,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x836,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,7,,,filler_pizza,7,object-14,integrated_blocks
22,1758455758182,21/09/2025 11:55,1758459358182,1,21/09/2025 13:55,238955,3,questionnaire-jx4p,,49329853,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x836,,,0,Behavioural intentions,4,,,,,info,,END,26747,,,,,integrated_blocks
1,1758456547717,21/09/2025 12:09,1758460147717,1,21/09/2025 14:09,238955,3,questionnaire-jx4p,,49330026,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Behavioural intentions,4,,,,,info,,BEGIN,,,,,,sep_blocks
2,1758456547745,21/09/2025 12:09,1758460147745,1,21/09/2025 14:09,238955,3,questionnaire-jx4p,,49330026,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3,sep_blocks
3,1758456547746,21/09/2025 12:09,1758460147746,1,21/09/2025 14:09,238955,3,questionnaire-jx4p,,49330026,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5,sep_blocks
4,1758456547747,21/09/2025 12:09,1758460147747,1,21/09/2025 14:09,238955,3,questionnaire-jx4p,,49330026,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4,sep_blocks
5,1758456547748,21/09/2025 12:09,1758460147748,1,21/09/2025 14:09,238955,3,questionnaire-jx4p,,49330026,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6,sep_blocks
6,1758456547749,21/09/2025 12:09,1758460147749,1,21/09/2025 14:09,238955,3,questionnaire-jx4p,,49330026,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13,sep_blocks
7,1758456547749,21/09/2025 12:09,1758460147749,1,21/09/2025 14:09,238955,3,questionnaire-jx4p,,49330026,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_pizza,7,object-14,sep_blocks
16,1758456614843,21/09/2025 12:10,1758460214843,1,21/09/2025 14:10,238955,3,questionnaire-jx4p,,49330026,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,5,,,trees_find_out,2,object-3,sep_blocks
17,1758456614843,21/09/2025 12:10,1758460214843,1,21/09/2025 14:10,238955,3,questionnaire-jx4p,,49330026,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Behavioural intentions,4,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,5,,,trees_water,3,object-5,sep_blocks
18,1758456614844,21/09/2025 12:10,1758460214844,1,21/09/2025 14:10,238955,3,questionnaire-jx4p,,49330026,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Behavioural intentions,4,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,5,,,filler_travel,4,object-4,sep_blocks
19,1758456614844,21/09/2025 12:10,1758460214844,1,21/09/2025 14:10,238955,3,questionnaire-jx4p,,49330026,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I plan to buy a smart watch in the next three months,response,value,2,,,filler_watch,5,object-6,sep_blocks
20,1758456614844,21/09/2025 12:10,1758460214844,1,21/09/2025 14:10,238955,3,questionnaire-jx4p,,49330026,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,6,,,filler_pizza,6,object-13,sep_blocks
21,1758456614844,21/09/2025 12:10,1758460214844,1,21/09/2025 14:10,238955,3,questionnaire-jx4p,,49330026,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,6,,,filler_pizza,7,object-14,sep_blocks
22,1758456614844,21/09/2025 12:10,1758460214844,1,21/09/2025 14:10,238955,3,questionnaire-jx4p,,49330026,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Behavioural intentions,4,,,,,info,,END,67095,,,,,sep_blocks
1,1758456333339,21/09/2025 12:05,1758459933339,1,21/09/2025 14:05,238955,3,questionnaire-jx4p,,49329973,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Behavioural intentions,4,,,,,info,,BEGIN,,,,,,integrated_blocks
2,1758456333373,21/09/2025 12:05,1758459933373,1,21/09/2025 14:05,238955,3,questionnaire-jx4p,,49329973,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3,integrated_blocks
3,1758456333376,21/09/2025 12:05,1758459933376,1,21/09/2025 14:05,238955,3,questionnaire-jx4p,,49329973,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5,integrated_blocks
4,1758456333378,21/09/2025 12:05,1758459933378,1,21/09/2025 14:05,238955,3,questionnaire-jx4p,,49329973,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4,integrated_blocks
5,1758456333379,21/09/2025 12:05,1758459933379,1,21/09/2025 14:05,238955,3,questionnaire-jx4p,,49329973,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6,integrated_blocks
6,1758456333381,21/09/2025 12:05,1758459933381,1,21/09/2025 14:05,238955,3,questionnaire-jx4p,,49329973,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13,integrated_blocks
7,1758456333382,21/09/2025 12:05,1758459933382,1,21/09/2025 14:05,238955,3,questionnaire-jx4p,,49329973,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_pizza,7,object-14,integrated_blocks
16,1758456373767,21/09/2025 12:06,1758459973767,1,21/09/2025 14:06,238955,3,questionnaire-jx4p,,49329973,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,7,,,trees_find_out,2,object-3,integrated_blocks
17,1758456373767,21/09/2025 12:06,1758459973767,1,21/09/2025 14:06,238955,3,questionnaire-jx4p,,49329973,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Behavioural intentions,4,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,7,,,trees_water,3,object-5,integrated_blocks
18,1758456373767,21/09/2025 12:06,1758459973767,1,21/09/2025 14:06,238955,3,questionnaire-jx4p,,49329973,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Behavioural intentions,4,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,7,,,filler_travel,4,object-4,integrated_blocks
19,1758456373767,21/09/2025 12:06,1758459973767,1,21/09/2025 14:06,238955,3,questionnaire-jx4p,,49329973,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I plan to buy a smart watch in the next three months,response,value,3,,,filler_watch,5,object-6,integrated_blocks
20,1758456373767,21/09/2025 12:06,1758459973767,1,21/09/2025 14:06,238955,3,questionnaire-jx4p,,49329973,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,1,,,filler_pizza,6,object-13,integrated_blocks
21,1758456373767,21/09/2025 12:06,1758459973767,1,21/09/2025 14:06,238955,3,questionnaire-jx4p,,49329973,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,1,,,filler_pizza,7,object-14,integrated_blocks
22,1758456373768,21/09/2025 12:06,1758459973768,1,21/09/2025 14:06,238955,3,questionnaire-jx4p,,49329973,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Behavioural intentions,4,,,,,info,,END,40385,,,,,integrated_blocks
1,1758456015973,21/09/2025 12:00,1758459615973,1,21/09/2025 14:00,238955,3,questionnaire-jx4p,,49329907,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Behavioural intentions,4,,,,,info,,BEGIN,,,,,,sep_blocks
2,1758456016002,21/09/2025 12:00,1758459616002,1,21/09/2025 14:00,238955,3,questionnaire-jx4p,,49329907,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3,sep_blocks
3,1758456016002,21/09/2025 12:00,1758459616002,1,21/09/2025 14:00,238955,3,questionnaire-jx4p,,49329907,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5,sep_blocks
4,1758456016003,21/09/2025 12:00,1758459616003,1,21/09/2025 14:00,238955,3,questionnaire-jx4p,,49329907,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4,sep_blocks
5,1758456016004,21/09/2025 12:00,1758459616004,1,21/09/2025 14:00,238955,3,questionnaire-jx4p,,49329907,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6,sep_blocks
6,1758456016005,21/09/2025 12:00,1758459616005,1,21/09/2025 14:00,238955,3,questionnaire-jx4p,,49329907,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13,sep_blocks
7,1758456016005,21/09/2025 12:00,1758459616005,1,21/09/2025 14:00,238955,3,questionnaire-jx4p,,49329907,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Behavioural intentions,4,Page 1,uvedb8,1,,info,,4,,,filler_pizza,7,object-14,sep_blocks
16,1758456044733,21/09/2025 12:00,1758459644733,1,21/09/2025 14:00,238955,3,questionnaire-jx4p,,49329907,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,1,,,trees_find_out,2,object-3,sep_blocks
17,1758456044733,21/09/2025 12:00,1758459644733,1,21/09/2025 14:00,238955,3,questionnaire-jx4p,,49329907,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Behavioural intentions,4,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,1,,,trees_water,3,object-5,sep_blocks
18,1758456044733,21/09/2025 12:00,1758459644733,1,21/09/2025 14:00,238955,3,questionnaire-jx4p,,49329907,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Behavioural intentions,4,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,7,,,filler_travel,4,object-4,sep_blocks
19,1758456044733,21/09/2025 12:00,1758459644733,1,21/09/2025 14:00,238955,3,questionnaire-jx4p,,49329907,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Behavioural intentions,4,Page 1,uvedb8,1,I plan to buy a smart watch in the next three months,response,value,1,,,filler_watch,5,object-6,sep_blocks
