Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,randomiser-wisg
17,1758455072240,21/09/2025 11:44,1758458672240,1,21/09/2025 13:44,238955,3,questionnaire-nlz5,,49329688,BLINDED,14114596,,complete,,68cfe4e5528afb2aae9d8ce1,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1187x667,1187x580,,,0,Demographics,3,Page 1,km46lf,1,How long have you been a resident in your local area in year?,response,value,16,,,lived Slider,4,object-7,integrated_blocks
18,1758455072241,21/09/2025 11:44,1758458672241,1,21/09/2025 13:44,238955,3,questionnaire-nlz5,,49329688,BLINDED,14114596,,complete,,68cfe4e5528afb2aae9d8ce1,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1187x667,1187x580,,,0,Demographics,3,Page 1,km46lf,1,What is your approximate household income?,response,value,"£61,000 to £90,000",,,Rating Scale,5,object-8,integrated_blocks
19,1758455072241,21/09/2025 11:44,1758458672241,1,21/09/2025 13:44,238955,3,questionnaire-nlz5,,49329688,BLINDED,14114596,,complete,,68cfe4e5528afb2aae9d8ce1,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1187x667,1187x580,,,0,Demographics,3,Page 1,km46lf,1,What is your approximate household income?,response,quantised,3,,,Rating Scale,5,object-8,integrated_blocks
20,1758455072242,21/09/2025 11:44,1758458672242,1,21/09/2025 13:44,238955,3,questionnaire-nlz5,,49329688,BLINDED,14114596,,complete,,68cfe4e5528afb2aae9d8ce1,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 139.0.0.0,1187x667,1187x580,,,0,Demographics,3,,,,,info,,END,29574,,,,,integrated_blocks
1,1758455359171,21/09/2025 11:49,1758458959171,1,21/09/2025 13:49,238955,3,questionnaire-nlz5,,49329759,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1010,,,0,Demographics,3,,,,,info,,BEGIN,,,,,,sep_blocks
2,1758455359233,21/09/2025 11:49,1758458959233,1,21/09/2025 13:49,238955,3,questionnaire-nlz5,,49329759,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1010,,,0,Demographics,3,Page 1,km46lf,1,,info,,18,,,age Slider,1,object-2,sep_blocks
3,1758455359237,21/09/2025 11:49,1758458959237,1,21/09/2025 13:49,238955,3,questionnaire-nlz5,,49329759,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1010,,,0,Demographics,3,Page 1,km46lf,1,,info,,0,,,distance Slider,3,object-6,sep_blocks
4,1758455359239,21/09/2025 11:49,1758458959239,1,21/09/2025 13:49,238955,3,questionnaire-nlz5,,49329759,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1010,,,0,Demographics,3,Page 1,km46lf,1,,info,,1,,,lived Slider,4,object-7,sep_blocks
13,1758455377727,21/09/2025 11:49,1758458977727,1,21/09/2025 13:49,238955,3,questionnaire-nlz5,,49329759,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1066,,,0,Demographics,3,Page 1,km46lf,1,How many years old are you?,response,value,33,,,age Slider,1,object-2,sep_blocks
14,1758455377728,21/09/2025 11:49,1758458977728,1,21/09/2025 13:49,238955,3,questionnaire-nlz5,,49329759,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1066,,,0,Demographics,3,Page 1,km46lf,1,Are you,response,value,Male,,Male|Female|You would rather not say,Multiple Choice,2,object-4,sep_blocks
15,1758455377728,21/09/2025 11:49,1758458977728,1,21/09/2025 13:49,238955,3,questionnaire-nlz5,,49329759,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1066,,,0,Demographics,3,Page 1,km46lf,1,Are you,response,quantised,1,,Male|Female|You would rather not say,Multiple Choice,2,object-4,sep_blocks
16,1758455377728,21/09/2025 11:49,1758458977728,1,21/09/2025 13:49,238955,3,questionnaire-nlz5,,49329759,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1066,,,0,Demographics,3,Page 1,km46lf,1,Roughly how many miles do you live from a city centre?,response,value,15,,,distance Slider,3,object-6,sep_blocks
17,1758455377728,21/09/2025 11:49,1758458977728,1,21/09/2025 13:49,238955,3,questionnaire-nlz5,,49329759,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1066,,,0,Demographics,3,Page 1,km46lf,1,How long have you been a resident in your local area in year?,response,value,23,,,lived Slider,4,object-7,sep_blocks
18,1758455377729,21/09/2025 11:49,1758458977729,1,21/09/2025 13:49,238955,3,questionnaire-nlz5,,49329759,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1066,,,0,Demographics,3,Page 1,km46lf,1,What is your approximate household income?,response,value,"£61,000 to £90,000",,,Rating Scale,5,object-8,sep_blocks
19,1758455377729,21/09/2025 11:49,1758458977729,1,21/09/2025 13:49,238955,3,questionnaire-nlz5,,49329759,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1066,,,0,Demographics,3,Page 1,km46lf,1,What is your approximate household income?,response,quantised,3,,,Rating Scale,5,object-8,sep_blocks
20,1758455377729,21/09/2025 11:49,1758458977729,1,21/09/2025 13:49,238955,3,questionnaire-nlz5,,49329759,BLINDED,14114608,,complete,,68cfe4f6abd297af0a15dca0,mobile,undefined K,Android 10,Chrome 140.0.0.0,528x1174,527x1066,,,0,Demographics,3,,,,,info,,END,18485,,,,,sep_blocks
1,1758455525246,21/09/2025 11:52,1758459125246,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329795,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x780,,,0,Demographics,3,,,,,info,,BEGIN,,,,,,integrated_blocks
2,1758455525384,21/09/2025 11:52,1758459125384,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329795,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x780,,,0,Demographics,3,Page 1,km46lf,1,,info,,18,,,age Slider,1,object-2,integrated_blocks
3,1758455525395,21/09/2025 11:52,1758459125395,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329795,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x780,,,0,Demographics,3,Page 1,km46lf,1,,info,,0,,,distance Slider,3,object-6,integrated_blocks
4,1758455525401,21/09/2025 11:52,1758459125401,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329795,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x780,,,0,Demographics,3,Page 1,km46lf,1,,info,,1,,,lived Slider,4,object-7,integrated_blocks
13,1758455552195,21/09/2025 11:52,1758459152195,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329795,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x836,,,0,Demographics,3,Page 1,km46lf,1,How many years old are you?,response,value,38,,,age Slider,1,object-2,integrated_blocks
14,1758455552196,21/09/2025 11:52,1758459152196,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329795,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x836,,,0,Demographics,3,Page 1,km46lf,1,Are you,response,value,Male,,Male|Female|You would rather not say,Multiple Choice,2,object-4,integrated_blocks
15,1758455552196,21/09/2025 11:52,1758459152196,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329795,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x836,,,0,Demographics,3,Page 1,km46lf,1,Are you,response,quantised,1,,Male|Female|You would rather not say,Multiple Choice,2,object-4,integrated_blocks
16,1758455552197,21/09/2025 11:52,1758459152197,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329795,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x836,,,0,Demographics,3,Page 1,km46lf,1,Roughly how many miles do you live from a city centre?,response,value,1,,,distance Slider,3,object-6,integrated_blocks
17,1758455552197,21/09/2025 11:52,1758459152197,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329795,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x836,,,0,Demographics,3,Page 1,km46lf,1,How long have you been a resident in your local area in year?,response,value,5,,,lived Slider,4,object-7,integrated_blocks
18,1758455552198,21/09/2025 11:52,1758459152198,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329795,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x836,,,0,Demographics,3,Page 1,km46lf,1,What is your approximate household income?,response,value,"£0 to £30,000",,,Rating Scale,5,object-8,integrated_blocks
19,1758455552198,21/09/2025 11:52,1758459152198,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329795,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x836,,,0,Demographics,3,Page 1,km46lf,1,What is your approximate household income?,response,quantised,1,,,Rating Scale,5,object-8,integrated_blocks
20,1758455552199,21/09/2025 11:52,1758459152199,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329795,BLINDED,14114611,,complete,,68cfe6c4a3e958cda534a83b,mobile,undefined K,Android 10,Chrome 140.0.0.0,412x915,411x836,,,0,Demographics,3,,,,,info,,END,26784,,,,,integrated_blocks
1,1758455615449,21/09/2025 11:53,1758459215449,1,21/09/2025 13:53,238955,3,questionnaire-nlz5,,49329821,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Demographics,3,,,,,info,,BEGIN,,,,,,sep_blocks
2,1758455615480,21/09/2025 11:53,1758459215480,1,21/09/2025 13:53,238955,3,questionnaire-nlz5,,49329821,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Demographics,3,Page 1,km46lf,1,,info,,18,,,age Slider,1,object-2,sep_blocks
3,1758455615482,21/09/2025 11:53,1758459215482,1,21/09/2025 13:53,238955,3,questionnaire-nlz5,,49329821,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Demographics,3,Page 1,km46lf,1,,info,,0,,,distance Slider,3,object-6,sep_blocks
4,1758455615482,21/09/2025 11:53,1758459215482,1,21/09/2025 13:53,238955,3,questionnaire-nlz5,,49329821,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Demographics,3,Page 1,km46lf,1,,info,,1,,,lived Slider,4,object-7,sep_blocks
13,1758455720808,21/09/2025 11:55,1758459320808,1,21/09/2025 13:55,238955,3,questionnaire-nlz5,,49329821,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Demographics,3,Page 1,km46lf,1,How many years old are you?,response,value,38,,,age Slider,1,object-2,sep_blocks
14,1758455720808,21/09/2025 11:55,1758459320808,1,21/09/2025 13:55,238955,3,questionnaire-nlz5,,49329821,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Demographics,3,Page 1,km46lf,1,Are you,response,value,Female,,Male|Female|You would rather not say,Multiple Choice,2,object-4,sep_blocks
15,1758455720808,21/09/2025 11:55,1758459320808,1,21/09/2025 13:55,238955,3,questionnaire-nlz5,,49329821,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Demographics,3,Page 1,km46lf,1,Are you,response,quantised,2,,Male|Female|You would rather not say,Multiple Choice,2,object-4,sep_blocks
16,1758455720808,21/09/2025 11:55,1758459320808,1,21/09/2025 13:55,238955,3,questionnaire-nlz5,,49329821,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Demographics,3,Page 1,km46lf,1,Roughly how many miles do you live from a city centre?,response,value,1,,,distance Slider,3,object-6,sep_blocks
17,1758455720808,21/09/2025 11:55,1758459320808,1,21/09/2025 13:55,238955,3,questionnaire-nlz5,,49329821,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Demographics,3,Page 1,km46lf,1,How long have you been a resident in your local area in year?,response,value,38,,,lived Slider,4,object-7,sep_blocks
18,1758455720808,21/09/2025 11:55,1758459320808,1,21/09/2025 13:55,238955,3,questionnaire-nlz5,,49329821,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Demographics,3,Page 1,km46lf,1,What is your approximate household income?,response,value,"£31,000 to £60,000",,,Rating Scale,5,object-8,sep_blocks
19,1758455720809,21/09/2025 11:55,1758459320809,1,21/09/2025 13:55,238955,3,questionnaire-nlz5,,49329821,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Demographics,3,Page 1,km46lf,1,What is your approximate household income?,response,quantised,2,,,Rating Scale,5,object-8,sep_blocks
20,1758455720809,21/09/2025 11:55,1758459320809,1,21/09/2025 13:55,238955,3,questionnaire-nlz5,,49329821,BLINDED,14114613,,complete,,68cfe6cb54991da2f9609056,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1728x1117,1200x853,,,0,Demographics,3,,,,,info,,END,105323,,,,,sep_blocks
1,1758455530941,21/09/2025 11:52,1758459130941,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329799,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Demographics,3,,,,,info,,BEGIN,,,,,,integrated_blocks
2,1758455530984,21/09/2025 11:52,1758459130984,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329799,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Demographics,3,Page 1,km46lf,1,,info,,18,,,age Slider,1,object-2,integrated_blocks
3,1758455530987,21/09/2025 11:52,1758459130987,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329799,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Demographics,3,Page 1,km46lf,1,,info,,0,,,distance Slider,3,object-6,integrated_blocks
4,1758455530989,21/09/2025 11:52,1758459130989,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329799,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Demographics,3,Page 1,km46lf,1,,info,,1,,,lived Slider,4,object-7,integrated_blocks
13,1758455560662,21/09/2025 11:52,1758459160662,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329799,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Demographics,3,Page 1,km46lf,1,How many years old are you?,response,value,33,,,age Slider,1,object-2,integrated_blocks
14,1758455560662,21/09/2025 11:52,1758459160662,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329799,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Demographics,3,Page 1,km46lf,1,Are you,response,value,Male,,Male|Female|You would rather not say,Multiple Choice,2,object-4,integrated_blocks
15,1758455560662,21/09/2025 11:52,1758459160662,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329799,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Demographics,3,Page 1,km46lf,1,Are you,response,quantised,1,,Male|Female|You would rather not say,Multiple Choice,2,object-4,integrated_blocks
16,1758455560662,21/09/2025 11:52,1758459160662,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329799,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Demographics,3,Page 1,km46lf,1,Roughly how many miles do you live from a city centre?,response,value,5,,,distance Slider,3,object-6,integrated_blocks
17,1758455560663,21/09/2025 11:52,1758459160663,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329799,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Demographics,3,Page 1,km46lf,1,How long have you been a resident in your local area in year?,response,value,10,,,lived Slider,4,object-7,integrated_blocks
18,1758455560663,21/09/2025 11:52,1758459160663,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329799,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Demographics,3,Page 1,km46lf,1,What is your approximate household income?,response,value,"£0 to £30,000",,,Rating Scale,5,object-8,integrated_blocks
19,1758455560663,21/09/2025 11:52,1758459160663,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329799,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Demographics,3,Page 1,km46lf,1,What is your approximate household income?,response,quantised,1,,,Rating Scale,5,object-8,integrated_blocks
20,1758455560663,21/09/2025 11:52,1758459160663,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329799,BLINDED,14114614,,complete,,68cfe6ceb3f8065436f111df,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,1920x951,,,0,Demographics,3,,,,,info,,END,29668,,,,,integrated_blocks
1,1758455571909,21/09/2025 11:52,1758459171909,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329812,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Demographics,3,,,,,info,,BEGIN,,,,,,sep_blocks
2,1758455571951,21/09/2025 11:52,1758459171951,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329812,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Demographics,3,Page 1,km46lf,1,,info,,18,,,age Slider,1,object-2,sep_blocks
3,1758455571953,21/09/2025 11:52,1758459171953,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329812,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Demographics,3,Page 1,km46lf,1,,info,,0,,,distance Slider,3,object-6,sep_blocks
4,1758455571954,21/09/2025 11:52,1758459171954,1,21/09/2025 13:52,238955,3,questionnaire-nlz5,,49329812,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Demographics,3,Page 1,km46lf,1,,info,,1,,,lived Slider,4,object-7,sep_blocks
13,1758455591372,21/09/2025 11:53,1758459191372,1,21/09/2025 13:53,238955,3,questionnaire-nlz5,,49329812,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Demographics,3,Page 1,km46lf,1,How many years old are you?,response,value,49,,,age Slider,1,object-2,sep_blocks
14,1758455591372,21/09/2025 11:53,1758459191372,1,21/09/2025 13:53,238955,3,questionnaire-nlz5,,49329812,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Demographics,3,Page 1,km46lf,1,Are you,response,value,Male,,Male|Female|You would rather not say,Multiple Choice,2,object-4,sep_blocks
15,1758455591372,21/09/2025 11:53,1758459191372,1,21/09/2025 13:53,238955,3,questionnaire-nlz5,,49329812,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Demographics,3,Page 1,km46lf,1,Are you,response,quantised,1,,Male|Female|You would rather not say,Multiple Choice,2,object-4,sep_blocks
16,1758455591372,21/09/2025 11:53,1758459191372,1,21/09/2025 13:53,238955,3,questionnaire-nlz5,,49329812,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Demographics,3,Page 1,km46lf,1,Roughly how many miles do you live from a city centre?,response,value,3,,,distance Slider,3,object-6,sep_blocks
17,1758455591372,21/09/2025 11:53,1758459191372,1,21/09/2025 13:53,238955,3,questionnaire-nlz5,,49329812,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Demographics,3,Page 1,km46lf,1,How long have you been a resident in your local area in year?,response,value,40,,,lived Slider,4,object-7,sep_blocks
18,1758455591372,21/09/2025 11:53,1758459191372,1,21/09/2025 13:53,238955,3,questionnaire-nlz5,,49329812,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Demographics,3,Page 1,km46lf,1,What is your approximate household income?,response,value,"£0 to £30,000",,,Rating Scale,5,object-8,sep_blocks
19,1758455591372,21/09/2025 11:53,1758459191372,1,21/09/2025 13:53,238955,3,questionnaire-nlz5,,49329812,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Demographics,3,Page 1,km46lf,1,What is your approximate household income?,response,quantised,1,,,Rating Scale,5,object-8,sep_blocks
20,1758455591372,21/09/2025 11:53,1758459191372,1,21/09/2025 13:53,238955,3,questionnaire-nlz5,,49329812,BLINDED,14114618,,complete,,68cfe64d4d1c27f5febfb81c,mobile,Apple iPhone,iOS 18.6.2,Mobile Safari 18.6,375x667,375x547,,,0,Demographics,3,,,,,info,,END,19415,,,,,sep_blocks
1,1758455794632,21/09/2025 11:56,1758459394632,1,21/09/2025 13:56,238955,3,questionnaire-nlz5,,49329869,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Demographics,3,,,,,info,,BEGIN,,,,,,sep_blocks
2,1758455794667,21/09/2025 11:56,1758459394667,1,21/09/2025 13:56,238955,3,questionnaire-nlz5,,49329869,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Demographics,3,Page 1,km46lf,1,,info,,18,,,age Slider,1,object-2,sep_blocks
3,1758455794669,21/09/2025 11:56,1758459394669,1,21/09/2025 13:56,238955,3,questionnaire-nlz5,,49329869,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Demographics,3,Page 1,km46lf,1,,info,,0,,,distance Slider,3,object-6,sep_blocks
4,1758455794671,21/09/2025 11:56,1758459394671,1,21/09/2025 13:56,238955,3,questionnaire-nlz5,,49329869,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Demographics,3,Page 1,km46lf,1,,info,,1,,,lived Slider,4,object-7,sep_blocks
13,1758455879124,21/09/2025 11:57,1758459479124,1,21/09/2025 13:57,238955,3,questionnaire-nlz5,,49329869,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Demographics,3,Page 1,km46lf,1,How many years old are you?,response,value,60,,,age Slider,1,object-2,sep_blocks
14,1758455879124,21/09/2025 11:57,1758459479124,1,21/09/2025 13:57,238955,3,questionnaire-nlz5,,49329869,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Demographics,3,Page 1,km46lf,1,Are you,response,value,Male,,Male|Female|You would rather not say,Multiple Choice,2,object-4,sep_blocks
15,1758455879124,21/09/2025 11:57,1758459479124,1,21/09/2025 13:57,238955,3,questionnaire-nlz5,,49329869,BLINDED,14114621,,complete,,68cfe740d7702b3e52e682af,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,3440x1440,1517x1266,,,0,Demographics,3,Page 1,km46lf,1,Are you,response,quantised,1,,Male|Female|You would rather not say,Multiple Choice,2,object-4,sep_blocks
