Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
20,1758799109012,25/09/2025 11:18:29,1758799109012,1,25/09/2025 12:18:29,239176,3,questionnaire-jx4p,,49415719,BLINDED,14139692,,complete,,68d523eafbea6f5e2cf96575,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x730,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,6,,,filler_pizza,6,object-13
21,1758799109012,25/09/2025 11:18:29,1758799109012,1,25/09/2025 12:18:29,239176,3,questionnaire-jx4p,,49415719,BLINDED,14139692,,complete,,68d523eafbea6f5e2cf96575,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x730,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,5,,,filler_sci,7,object-14
22,1758799109012,25/09/2025 11:18:29,1758799109012,1,25/09/2025 12:18:29,239176,3,questionnaire-jx4p,,49415719,BLINDED,14139692,,complete,,68d523eafbea6f5e2cf96575,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x730,,,0,Behavioural intentions,6,,,,,info,,END,25679,,,,
1,1758799502284,25/09/2025 11:25:02,1758799502284,1,25/09/2025 12:25:02,239176,3,questionnaire-jx4p,,49415921,BLINDED,14139693,,complete,,68d523f326bf7223f103ac41,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,2560x1440,2327x1156,,,0,Behavioural intentions,6,,,,,info,,BEGIN,,,,,
2,1758799502337,25/09/2025 11:25:02,1758799502337,1,25/09/2025 12:25:02,239176,3,questionnaire-jx4p,,49415921,BLINDED,14139693,,complete,,68d523f326bf7223f103ac41,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,2560x1440,2327x1156,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3
3,1758799502339,25/09/2025 11:25:02,1758799502339,1,25/09/2025 12:25:02,239176,3,questionnaire-jx4p,,49415921,BLINDED,14139693,,complete,,68d523f326bf7223f103ac41,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,2560x1440,2327x1156,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5
4,1758799502341,25/09/2025 11:25:02,1758799502341,1,25/09/2025 12:25:02,239176,3,questionnaire-jx4p,,49415921,BLINDED,14139693,,complete,,68d523f326bf7223f103ac41,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,2560x1440,2327x1156,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4
5,1758799502345,25/09/2025 11:25:02,1758799502345,1,25/09/2025 12:25:02,239176,3,questionnaire-jx4p,,49415921,BLINDED,14139693,,complete,,68d523f326bf7223f103ac41,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,2560x1440,2327x1156,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6
6,1758799502347,25/09/2025 11:25:02,1758799502347,1,25/09/2025 12:25:02,239176,3,questionnaire-jx4p,,49415921,BLINDED,14139693,,complete,,68d523f326bf7223f103ac41,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,2560x1440,2327x1156,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13
7,1758799502348,25/09/2025 11:25:02,1758799502348,1,25/09/2025 12:25:02,239176,3,questionnaire-jx4p,,49415921,BLINDED,14139693,,complete,,68d523f326bf7223f103ac41,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,2560x1440,2327x1156,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_sci,7,object-14
16,1758799585984,25/09/2025 11:26:25,1758799585984,1,25/09/2025 12:26:25,239176,3,questionnaire-jx4p,,49415921,BLINDED,14139693,,complete,,68d523f326bf7223f103ac41,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,2560x1440,2327x1156,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,5,,,trees_find_out,2,object-3
17,1758799585984,25/09/2025 11:26:25,1758799585984,1,25/09/2025 12:26:25,239176,3,questionnaire-jx4p,,49415921,BLINDED,14139693,,complete,,68d523f326bf7223f103ac41,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,2560x1440,2327x1156,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,1,,,trees_water,3,object-5
18,1758799585984,25/09/2025 11:26:25,1758799585984,1,25/09/2025 12:26:25,239176,3,questionnaire-jx4p,,49415921,BLINDED,14139693,,complete,,68d523f326bf7223f103ac41,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,2560x1440,2327x1156,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,7,,,filler_travel,4,object-4
19,1758799585985,25/09/2025 11:26:25,1758799585985,1,25/09/2025 12:26:25,239176,3,questionnaire-jx4p,,49415921,BLINDED,14139693,,complete,,68d523f326bf7223f103ac41,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,2560x1440,2327x1156,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to buy a smart watch in the next three months,response,value,1,,,filler_watch,5,object-6
20,1758799585985,25/09/2025 11:26:25,1758799585985,1,25/09/2025 12:26:25,239176,3,questionnaire-jx4p,,49415921,BLINDED,14139693,,complete,,68d523f326bf7223f103ac41,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,2560x1440,2327x1156,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,6,,,filler_pizza,6,object-13
21,1758799585985,25/09/2025 11:26:25,1758799585985,1,25/09/2025 12:26:25,239176,3,questionnaire-jx4p,,49415921,BLINDED,14139693,,complete,,68d523f326bf7223f103ac41,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,2560x1440,2327x1156,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,7,,,filler_sci,7,object-14
22,1758799585986,25/09/2025 11:26:25,1758799585986,1,25/09/2025 12:26:25,239176,3,questionnaire-jx4p,,49415921,BLINDED,14139693,,complete,,68d523f326bf7223f103ac41,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,2560x1440,2327x1156,,,0,Behavioural intentions,6,,,,,info,,END,83637,,,,
1,1758799171846,25/09/2025 11:19:31,1758799171846,1,25/09/2025 12:19:31,239176,3,questionnaire-jx4p,,49415767,BLINDED,14139694,,complete,,68d523f1bee706fa53e55959,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2048x1152,2048x1030,,,0,Behavioural intentions,6,,,,,info,,BEGIN,,,,,
2,1758799171864,25/09/2025 11:19:31,1758799171864,1,25/09/2025 12:19:31,239176,3,questionnaire-jx4p,,49415767,BLINDED,14139694,,complete,,68d523f1bee706fa53e55959,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2048x1152,2048x1030,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3
3,1758799171865,25/09/2025 11:19:31,1758799171865,1,25/09/2025 12:19:31,239176,3,questionnaire-jx4p,,49415767,BLINDED,14139694,,complete,,68d523f1bee706fa53e55959,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2048x1152,2048x1030,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5
4,1758799171866,25/09/2025 11:19:31,1758799171866,1,25/09/2025 12:19:31,239176,3,questionnaire-jx4p,,49415767,BLINDED,14139694,,complete,,68d523f1bee706fa53e55959,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2048x1152,2048x1030,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4
5,1758799171867,25/09/2025 11:19:31,1758799171867,1,25/09/2025 12:19:31,239176,3,questionnaire-jx4p,,49415767,BLINDED,14139694,,complete,,68d523f1bee706fa53e55959,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2048x1152,2048x1030,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6
6,1758799171868,25/09/2025 11:19:31,1758799171868,1,25/09/2025 12:19:31,239176,3,questionnaire-jx4p,,49415767,BLINDED,14139694,,complete,,68d523f1bee706fa53e55959,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2048x1152,2048x1030,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13
7,1758799171869,25/09/2025 11:19:31,1758799171869,1,25/09/2025 12:19:31,239176,3,questionnaire-jx4p,,49415767,BLINDED,14139694,,complete,,68d523f1bee706fa53e55959,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2048x1152,2048x1030,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_sci,7,object-14
16,1758799201535,25/09/2025 11:20:01,1758799201535,1,25/09/2025 12:20:01,239176,3,questionnaire-jx4p,,49415767,BLINDED,14139694,,complete,,68d523f1bee706fa53e55959,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2048x1152,2048x1030,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,1,,,trees_find_out,2,object-3
17,1758799201536,25/09/2025 11:20:01,1758799201536,1,25/09/2025 12:20:01,239176,3,questionnaire-jx4p,,49415767,BLINDED,14139694,,complete,,68d523f1bee706fa53e55959,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2048x1152,2048x1030,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,1,,,trees_water,3,object-5
18,1758799201536,25/09/2025 11:20:01,1758799201536,1,25/09/2025 12:20:01,239176,3,questionnaire-jx4p,,49415767,BLINDED,14139694,,complete,,68d523f1bee706fa53e55959,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2048x1152,2048x1030,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,7,,,filler_travel,4,object-4
19,1758799201536,25/09/2025 11:20:01,1758799201536,1,25/09/2025 12:20:01,239176,3,questionnaire-jx4p,,49415767,BLINDED,14139694,,complete,,68d523f1bee706fa53e55959,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2048x1152,2048x1030,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to buy a smart watch in the next three months,response,value,1,,,filler_watch,5,object-6
20,1758799201536,25/09/2025 11:20:01,1758799201536,1,25/09/2025 12:20:01,239176,3,questionnaire-jx4p,,49415767,BLINDED,14139694,,complete,,68d523f1bee706fa53e55959,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2048x1152,2048x1030,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,7,,,filler_pizza,6,object-13
21,1758799201536,25/09/2025 11:20:01,1758799201536,1,25/09/2025 12:20:01,239176,3,questionnaire-jx4p,,49415767,BLINDED,14139694,,complete,,68d523f1bee706fa53e55959,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2048x1152,2048x1030,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,7,,,filler_sci,7,object-14
22,1758799201536,25/09/2025 11:20:01,1758799201536,1,25/09/2025 12:20:01,239176,3,questionnaire-jx4p,,49415767,BLINDED,14139694,,complete,,68d523f1bee706fa53e55959,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2048x1152,2048x1030,,,0,Behavioural intentions,6,,,,,info,,END,29666,,,,
1,1758799684403,25/09/2025 11:28:04,1758799684403,1,25/09/2025 12:28:04,239176,3,questionnaire-jx4p,,49415983,BLINDED,14139695,,complete,,68d523ef00c77497ea257068,mobile,Apple iPhone,iOS 16.7.11,Mobile Safari 16.6.1,375x667,375x548,,,0,Behavioural intentions,6,,,,,info,,BEGIN,,,,,
2,1758799684501,25/09/2025 11:28:04,1758799684501,1,25/09/2025 12:28:04,239176,3,questionnaire-jx4p,,49415983,BLINDED,14139695,,complete,,68d523ef00c77497ea257068,mobile,Apple iPhone,iOS 16.7.11,Mobile Safari 16.6.1,375x667,375x548,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3
3,1758799684504,25/09/2025 11:28:04,1758799684504,1,25/09/2025 12:28:04,239176,3,questionnaire-jx4p,,49415983,BLINDED,14139695,,complete,,68d523ef00c77497ea257068,mobile,Apple iPhone,iOS 16.7.11,Mobile Safari 16.6.1,375x667,375x548,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5
4,1758799684506,25/09/2025 11:28:04,1758799684506,1,25/09/2025 12:28:04,239176,3,questionnaire-jx4p,,49415983,BLINDED,14139695,,complete,,68d523ef00c77497ea257068,mobile,Apple iPhone,iOS 16.7.11,Mobile Safari 16.6.1,375x667,375x548,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4
5,1758799684508,25/09/2025 11:28:04,1758799684508,1,25/09/2025 12:28:04,239176,3,questionnaire-jx4p,,49415983,BLINDED,14139695,,complete,,68d523ef00c77497ea257068,mobile,Apple iPhone,iOS 16.7.11,Mobile Safari 16.6.1,375x667,375x548,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6
6,1758799684511,25/09/2025 11:28:04,1758799684511,1,25/09/2025 12:28:04,239176,3,questionnaire-jx4p,,49415983,BLINDED,14139695,,complete,,68d523ef00c77497ea257068,mobile,Apple iPhone,iOS 16.7.11,Mobile Safari 16.6.1,375x667,375x548,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13
7,1758799684513,25/09/2025 11:28:04,1758799684513,1,25/09/2025 12:28:04,239176,3,questionnaire-jx4p,,49415983,BLINDED,14139695,,complete,,68d523ef00c77497ea257068,mobile,Apple iPhone,iOS 16.7.11,Mobile Safari 16.6.1,375x667,375x548,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_sci,7,object-14
16,1758799733286,25/09/2025 11:28:53,1758799733286,1,25/09/2025 12:28:53,239176,3,questionnaire-jx4p,,49415983,BLINDED,14139695,,complete,,68d523ef00c77497ea257068,mobile,Apple iPhone,iOS 16.7.11,Mobile Safari 16.6.1,375x667,375x548,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,6,,,trees_find_out,2,object-3
17,1758799733286,25/09/2025 11:28:53,1758799733286,1,25/09/2025 12:28:53,239176,3,questionnaire-jx4p,,49415983,BLINDED,14139695,,complete,,68d523ef00c77497ea257068,mobile,Apple iPhone,iOS 16.7.11,Mobile Safari 16.6.1,375x667,375x548,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,6,,,trees_water,3,object-5
18,1758799733286,25/09/2025 11:28:53,1758799733286,1,25/09/2025 12:28:53,239176,3,questionnaire-jx4p,,49415983,BLINDED,14139695,,complete,,68d523ef00c77497ea257068,mobile,Apple iPhone,iOS 16.7.11,Mobile Safari 16.6.1,375x667,375x548,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,6,,,filler_travel,4,object-4
19,1758799733287,25/09/2025 11:28:53,1758799733287,1,25/09/2025 12:28:53,239176,3,questionnaire-jx4p,,49415983,BLINDED,14139695,,complete,,68d523ef00c77497ea257068,mobile,Apple iPhone,iOS 16.7.11,Mobile Safari 16.6.1,375x667,375x548,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to buy a smart watch in the next three months,response,value,1,,,filler_watch,5,object-6
20,1758799733287,25/09/2025 11:28:53,1758799733287,1,25/09/2025 12:28:53,239176,3,questionnaire-jx4p,,49415983,BLINDED,14139695,,complete,,68d523ef00c77497ea257068,mobile,Apple iPhone,iOS 16.7.11,Mobile Safari 16.6.1,375x667,375x548,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,5,,,filler_pizza,6,object-13
21,1758799733287,25/09/2025 11:28:53,1758799733287,1,25/09/2025 12:28:53,239176,3,questionnaire-jx4p,,49415983,BLINDED,14139695,,complete,,68d523ef00c77497ea257068,mobile,Apple iPhone,iOS 16.7.11,Mobile Safari 16.6.1,375x667,375x548,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,4,,,filler_sci,7,object-14
22,1758799733287,25/09/2025 11:28:53,1758799733287,1,25/09/2025 12:28:53,239176,3,questionnaire-jx4p,,49415983,BLINDED,14139695,,complete,,68d523ef00c77497ea257068,mobile,Apple iPhone,iOS 16.7.11,Mobile Safari 16.6.1,375x667,375x548,,,0,Behavioural intentions,6,,,,,info,,END,48774,,,,
1,1758799462867,25/09/2025 11:24:22,1758799462867,1,25/09/2025 12:24:22,239176,3,questionnaire-jx4p,,49415900,BLINDED,14139698,,complete,,68d523cf5b6fe2c2d6a1bfb2,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1366x768,1366x607,,,0,Behavioural intentions,6,,,,,info,,BEGIN,,,,,
2,1758799462942,25/09/2025 11:24:22,1758799462942,1,25/09/2025 12:24:22,239176,3,questionnaire-jx4p,,49415900,BLINDED,14139698,,complete,,68d523cf5b6fe2c2d6a1bfb2,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1366x768,1366x607,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3
3,1758799462946,25/09/2025 11:24:22,1758799462946,1,25/09/2025 12:24:22,239176,3,questionnaire-jx4p,,49415900,BLINDED,14139698,,complete,,68d523cf5b6fe2c2d6a1bfb2,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1366x768,1366x607,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5
4,1758799462951,25/09/2025 11:24:22,1758799462951,1,25/09/2025 12:24:22,239176,3,questionnaire-jx4p,,49415900,BLINDED,14139698,,complete,,68d523cf5b6fe2c2d6a1bfb2,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1366x768,1366x607,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4
5,1758799462955,25/09/2025 11:24:22,1758799462955,1,25/09/2025 12:24:22,239176,3,questionnaire-jx4p,,49415900,BLINDED,14139698,,complete,,68d523cf5b6fe2c2d6a1bfb2,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1366x768,1366x607,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6
6,1758799462958,25/09/2025 11:24:22,1758799462958,1,25/09/2025 12:24:22,239176,3,questionnaire-jx4p,,49415900,BLINDED,14139698,,complete,,68d523cf5b6fe2c2d6a1bfb2,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1366x768,1366x607,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13
7,1758799462962,25/09/2025 11:24:22,1758799462962,1,25/09/2025 12:24:22,239176,3,questionnaire-jx4p,,49415900,BLINDED,14139698,,complete,,68d523cf5b6fe2c2d6a1bfb2,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1366x768,1366x607,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_sci,7,object-14
16,1758799518759,25/09/2025 11:25:18,1758799518759,1,25/09/2025 12:25:18,239176,3,questionnaire-jx4p,,49415900,BLINDED,14139698,,complete,,68d523cf5b6fe2c2d6a1bfb2,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1366x768,1366x607,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,1,,,trees_find_out,2,object-3
17,1758799518759,25/09/2025 11:25:18,1758799518759,1,25/09/2025 12:25:18,239176,3,questionnaire-jx4p,,49415900,BLINDED,14139698,,complete,,68d523cf5b6fe2c2d6a1bfb2,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1366x768,1366x607,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,1,,,trees_water,3,object-5
18,1758799518760,25/09/2025 11:25:18,1758799518760,1,25/09/2025 12:25:18,239176,3,questionnaire-jx4p,,49415900,BLINDED,14139698,,complete,,68d523cf5b6fe2c2d6a1bfb2,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1366x768,1366x607,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,6,,,filler_travel,4,object-4
19,1758799518760,25/09/2025 11:25:18,1758799518760,1,25/09/2025 12:25:18,239176,3,questionnaire-jx4p,,49415900,BLINDED,14139698,,complete,,68d523cf5b6fe2c2d6a1bfb2,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1366x768,1366x607,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to buy a smart watch in the next three months,response,value,1,,,filler_watch,5,object-6
20,1758799518760,25/09/2025 11:25:18,1758799518760,1,25/09/2025 12:25:18,239176,3,questionnaire-jx4p,,49415900,BLINDED,14139698,,complete,,68d523cf5b6fe2c2d6a1bfb2,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1366x768,1366x607,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,5,,,filler_pizza,6,object-13
21,1758799518760,25/09/2025 11:25:18,1758799518760,1,25/09/2025 12:25:18,239176,3,questionnaire-jx4p,,49415900,BLINDED,14139698,,complete,,68d523cf5b6fe2c2d6a1bfb2,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1366x768,1366x607,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,6,,,filler_sci,7,object-14
22,1758799518762,25/09/2025 11:25:18,1758799518762,1,25/09/2025 12:25:18,239176,3,questionnaire-jx4p,,49415900,BLINDED,14139698,,complete,,68d523cf5b6fe2c2d6a1bfb2,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1366x768,1366x607,,,0,Behavioural intentions,6,,,,,info,,END,55797,,,,
1,1758799747052,25/09/2025 11:29:07,1758799747052,1,25/09/2025 12:29:07,239176,3,questionnaire-jx4p,,49416010,BLINDED,14139700,,complete,,68d523f4bbce37782828437c,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x927,,,0,Behavioural intentions,6,,,,,info,,BEGIN,,,,,
2,1758799747334,25/09/2025 11:29:07,1758799747334,1,25/09/2025 12:29:07,239176,3,questionnaire-jx4p,,49416010,BLINDED,14139700,,complete,,68d523f4bbce37782828437c,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x927,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3
3,1758799747343,25/09/2025 11:29:07,1758799747343,1,25/09/2025 12:29:07,239176,3,questionnaire-jx4p,,49416010,BLINDED,14139700,,complete,,68d523f4bbce37782828437c,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x927,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5
4,1758799747349,25/09/2025 11:29:07,1758799747349,1,25/09/2025 12:29:07,239176,3,questionnaire-jx4p,,49416010,BLINDED,14139700,,complete,,68d523f4bbce37782828437c,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x927,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4
5,1758799747353,25/09/2025 11:29:07,1758799747353,1,25/09/2025 12:29:07,239176,3,questionnaire-jx4p,,49416010,BLINDED,14139700,,complete,,68d523f4bbce37782828437c,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x927,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6
6,1758799747366,25/09/2025 11:29:07,1758799747366,1,25/09/2025 12:29:07,239176,3,questionnaire-jx4p,,49416010,BLINDED,14139700,,complete,,68d523f4bbce37782828437c,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x927,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13
7,1758799747370,25/09/2025 11:29:07,1758799747370,1,25/09/2025 12:29:07,239176,3,questionnaire-jx4p,,49416010,BLINDED,14139700,,complete,,68d523f4bbce37782828437c,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x927,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_sci,7,object-14
16,1758799783635,25/09/2025 11:29:43,1758799783635,1,25/09/2025 12:29:43,239176,3,questionnaire-jx4p,,49416010,BLINDED,14139700,,complete,,68d523f4bbce37782828437c,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x927,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,7,,,trees_find_out,2,object-3
17,1758799783635,25/09/2025 11:29:43,1758799783635,1,25/09/2025 12:29:43,239176,3,questionnaire-jx4p,,49416010,BLINDED,14139700,,complete,,68d523f4bbce37782828437c,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x927,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,7,,,trees_water,3,object-5
18,1758799783635,25/09/2025 11:29:43,1758799783635,1,25/09/2025 12:29:43,239176,3,questionnaire-jx4p,,49416010,BLINDED,14139700,,complete,,68d523f4bbce37782828437c,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x927,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,6,,,filler_travel,4,object-4
19,1758799783636,25/09/2025 11:29:43,1758799783636,1,25/09/2025 12:29:43,239176,3,questionnaire-jx4p,,49416010,BLINDED,14139700,,complete,,68d523f4bbce37782828437c,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x927,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to buy a smart watch in the next three months,response,value,1,,,filler_watch,5,object-6
20,1758799783636,25/09/2025 11:29:43,1758799783636,1,25/09/2025 12:29:43,239176,3,questionnaire-jx4p,,49416010,BLINDED,14139700,,complete,,68d523f4bbce37782828437c,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x927,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,5,,,filler_pizza,6,object-13
