Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
30,1758798852796,25/09/2025 11:14:12,1758798852796,1,25/09/2025 12:14:12,239176,3,questionnaire-nlz5,,49415483,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,Demographics,5,Page 1,km46lf,1,How long have you been a resident in your local area in year?,response,value,40,,,live_time,4,object-7
31,1758798852797,25/09/2025 11:14:12,1758798852797,1,25/09/2025 12:14:12,239176,3,questionnaire-nlz5,,49415483,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,Demographics,5,Page 1,km46lf,1,What is your approximate household income?,response,value,"£0 to £30,000",,,income,5,object-8
32,1758798852797,25/09/2025 11:14:12,1758798852797,1,25/09/2025 12:14:12,239176,3,questionnaire-nlz5,,49415483,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,Demographics,5,Page 1,km46lf,1,What is your approximate household income?,response,quantised,1,,,income,5,object-8
33,1758798852797,25/09/2025 11:14:12,1758798852797,1,25/09/2025 12:14:12,239176,3,questionnaire-nlz5,,49415483,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Bluesky,0,,Bluesky|Twitter|Instagram|LinkedNn|YouTube|Discord|Whatsapp|TikTik|Facebook|Snapchat|WeChat,socialmed_platform,6,object-9
34,1758798852797,25/09/2025 11:14:12,1758798852797,1,25/09/2025 12:14:12,239176,3,questionnaire-nlz5,,49415483,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Twitter,0,,Bluesky|Twitter|Instagram|LinkedNn|YouTube|Discord|Whatsapp|TikTik|Facebook|Snapchat|WeChat,socialmed_platform,6,object-9
35,1758798852798,25/09/2025 11:14:12,1758798852798,1,25/09/2025 12:14:12,239176,3,questionnaire-nlz5,,49415483,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Instagram,1,,Bluesky|Twitter|Instagram|LinkedNn|YouTube|Discord|Whatsapp|TikTik|Facebook|Snapchat|WeChat,socialmed_platform,6,object-9
36,1758798852798,25/09/2025 11:14:12,1758798852798,1,25/09/2025 12:14:12,239176,3,questionnaire-nlz5,,49415483,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,LinkedNn,0,,Bluesky|Twitter|Instagram|LinkedNn|YouTube|Discord|Whatsapp|TikTik|Facebook|Snapchat|WeChat,socialmed_platform,6,object-9
37,1758798852798,25/09/2025 11:14:12,1758798852798,1,25/09/2025 12:14:12,239176,3,questionnaire-nlz5,,49415483,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,YouTube,1,,Bluesky|Twitter|Instagram|LinkedNn|YouTube|Discord|Whatsapp|TikTik|Facebook|Snapchat|WeChat,socialmed_platform,6,object-9
38,1758798852799,25/09/2025 11:14:12,1758798852799,1,25/09/2025 12:14:12,239176,3,questionnaire-nlz5,,49415483,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Discord,0,,Bluesky|Twitter|Instagram|LinkedNn|YouTube|Discord|Whatsapp|TikTik|Facebook|Snapchat|WeChat,socialmed_platform,6,object-9
39,1758798852799,25/09/2025 11:14:12,1758798852799,1,25/09/2025 12:14:12,239176,3,questionnaire-nlz5,,49415483,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Whatsapp,1,,Bluesky|Twitter|Instagram|LinkedNn|YouTube|Discord|Whatsapp|TikTik|Facebook|Snapchat|WeChat,socialmed_platform,6,object-9
40,1758798852799,25/09/2025 11:14:12,1758798852799,1,25/09/2025 12:14:12,239176,3,questionnaire-nlz5,,49415483,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,TikTik,0,,Bluesky|Twitter|Instagram|LinkedNn|YouTube|Discord|Whatsapp|TikTik|Facebook|Snapchat|WeChat,socialmed_platform,6,object-9
41,1758798852799,25/09/2025 11:14:12,1758798852799,1,25/09/2025 12:14:12,239176,3,questionnaire-nlz5,,49415483,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Facebook,1,,Bluesky|Twitter|Instagram|LinkedNn|YouTube|Discord|Whatsapp|TikTik|Facebook|Snapchat|WeChat,socialmed_platform,6,object-9
42,1758798852800,25/09/2025 11:14:12,1758798852800,1,25/09/2025 12:14:12,239176,3,questionnaire-nlz5,,49415483,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Snapchat,0,,Bluesky|Twitter|Instagram|LinkedNn|YouTube|Discord|Whatsapp|TikTik|Facebook|Snapchat|WeChat,socialmed_platform,6,object-9
43,1758798852800,25/09/2025 11:14:12,1758798852800,1,25/09/2025 12:14:12,239176,3,questionnaire-nlz5,,49415483,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,WeChat,0,,Bluesky|Twitter|Instagram|LinkedNn|YouTube|Discord|Whatsapp|TikTik|Facebook|Snapchat|WeChat,socialmed_platform,6,object-9
44,1758798852801,25/09/2025 11:14:12,1758798852801,1,25/09/2025 12:14:12,239176,3,questionnaire-nlz5,,49415483,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,Demographics,5,Page 1,km46lf,1,"How much time a day, roughly, do you spend on social media?",response,value,30 mins - 1 hour,,,socialmed_time,7,object-11
45,1758798852802,25/09/2025 11:14:12,1758798852802,1,25/09/2025 12:14:12,239176,3,questionnaire-nlz5,,49415483,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,Demographics,5,Page 1,km46lf,1,"How much time a day, roughly, do you spend on social media?",response,quantised,4,,,socialmed_time,7,object-11
46,1758798852802,25/09/2025 11:14:12,1758798852802,1,25/09/2025 12:14:12,239176,3,questionnaire-nlz5,,49415483,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,Demographics,5,,,,,info,,END,30878,,,,
1,1758798851179,25/09/2025 11:14:11,1758798851179,1,25/09/2025 12:14:11,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,,,,,info,,BEGIN,,,,,
2,1758798851213,25/09/2025 11:14:11,1758798851213,1,25/09/2025 12:14:11,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,,info,,18,,,age,1,object-2
3,1758798851215,25/09/2025 11:14:11,1758798851215,1,25/09/2025 12:14:11,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,,info,,0,,,live_dist,3,object-6
4,1758798851216,25/09/2025 11:14:11,1758798851216,1,25/09/2025 12:14:11,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,,info,,1,,,live_time,4,object-7
26,1758798894203,25/09/2025 11:14:54,1758798894203,1,25/09/2025 12:14:54,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,How many years old are you?,response,value,46,,,age,1,object-2
27,1758798894203,25/09/2025 11:14:54,1758798894203,1,25/09/2025 12:14:54,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Are you,response,value,Female,,Male|Female|You would rather not say,gender,2,object-4
28,1758798894203,25/09/2025 11:14:54,1758798894203,1,25/09/2025 12:14:54,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Are you,response,quantised,2,,Male|Female|You would rather not say,gender,2,object-4
29,1758798894203,25/09/2025 11:14:54,1758798894203,1,25/09/2025 12:14:54,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Roughly how many miles do you live from a city centre?,response,value,1,,,live_dist,3,object-6
30,1758798894203,25/09/2025 11:14:54,1758798894203,1,25/09/2025 12:14:54,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,How long have you been a resident in your local area in year?,response,value,15,,,live_time,4,object-7
31,1758798894204,25/09/2025 11:14:54,1758798894204,1,25/09/2025 12:14:54,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,What is your approximate household income?,response,value,"£0 to £30,000",,,income,5,object-8
32,1758798894204,25/09/2025 11:14:54,1758798894204,1,25/09/2025 12:14:54,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,What is your approximate household income?,response,quantised,1,,,income,5,object-8
33,1758798894204,25/09/2025 11:14:54,1758798894204,1,25/09/2025 12:14:54,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Whatsapp,0,,Whatsapp|Twitter|LinkedNn|Instagram|Bluesky|WeChat|YouTube|Snapchat|Discord|TikTik|Facebook,socialmed_platform,6,object-9
34,1758798894204,25/09/2025 11:14:54,1758798894204,1,25/09/2025 12:14:54,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Twitter,0,,Whatsapp|Twitter|LinkedNn|Instagram|Bluesky|WeChat|YouTube|Snapchat|Discord|TikTik|Facebook,socialmed_platform,6,object-9
35,1758798894204,25/09/2025 11:14:54,1758798894204,1,25/09/2025 12:14:54,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,LinkedNn,0,,Whatsapp|Twitter|LinkedNn|Instagram|Bluesky|WeChat|YouTube|Snapchat|Discord|TikTik|Facebook,socialmed_platform,6,object-9
36,1758798894204,25/09/2025 11:14:54,1758798894204,1,25/09/2025 12:14:54,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Instagram,0,,Whatsapp|Twitter|LinkedNn|Instagram|Bluesky|WeChat|YouTube|Snapchat|Discord|TikTik|Facebook,socialmed_platform,6,object-9
37,1758798894205,25/09/2025 11:14:54,1758798894205,1,25/09/2025 12:14:54,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Bluesky,0,,Whatsapp|Twitter|LinkedNn|Instagram|Bluesky|WeChat|YouTube|Snapchat|Discord|TikTik|Facebook,socialmed_platform,6,object-9
38,1758798894205,25/09/2025 11:14:54,1758798894205,1,25/09/2025 12:14:54,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,WeChat,0,,Whatsapp|Twitter|LinkedNn|Instagram|Bluesky|WeChat|YouTube|Snapchat|Discord|TikTik|Facebook,socialmed_platform,6,object-9
39,1758798894205,25/09/2025 11:14:54,1758798894205,1,25/09/2025 12:14:54,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,YouTube,1,,Whatsapp|Twitter|LinkedNn|Instagram|Bluesky|WeChat|YouTube|Snapchat|Discord|TikTik|Facebook,socialmed_platform,6,object-9
40,1758798894205,25/09/2025 11:14:54,1758798894205,1,25/09/2025 12:14:54,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Snapchat,0,,Whatsapp|Twitter|LinkedNn|Instagram|Bluesky|WeChat|YouTube|Snapchat|Discord|TikTik|Facebook,socialmed_platform,6,object-9
41,1758798894205,25/09/2025 11:14:54,1758798894205,1,25/09/2025 12:14:54,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Discord,0,,Whatsapp|Twitter|LinkedNn|Instagram|Bluesky|WeChat|YouTube|Snapchat|Discord|TikTik|Facebook,socialmed_platform,6,object-9
42,1758798894205,25/09/2025 11:14:54,1758798894205,1,25/09/2025 12:14:54,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,TikTik,0,,Whatsapp|Twitter|LinkedNn|Instagram|Bluesky|WeChat|YouTube|Snapchat|Discord|TikTik|Facebook,socialmed_platform,6,object-9
43,1758798894205,25/09/2025 11:14:54,1758798894205,1,25/09/2025 12:14:54,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Facebook,1,,Whatsapp|Twitter|LinkedNn|Instagram|Bluesky|WeChat|YouTube|Snapchat|Discord|TikTik|Facebook,socialmed_platform,6,object-9
44,1758798894206,25/09/2025 11:14:54,1758798894206,1,25/09/2025 12:14:54,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,"How much time a day, roughly, do you spend on social media?",response,value,3 - 4 hours,,,socialmed_time,7,object-11
45,1758798894206,25/09/2025 11:14:54,1758798894206,1,25/09/2025 12:14:54,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,"How much time a day, roughly, do you spend on social media?",response,quantised,6,,,socialmed_time,7,object-11
46,1758798894206,25/09/2025 11:14:54,1758798894206,1,25/09/2025 12:14:54,239176,3,questionnaire-nlz5,,49415527,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,,,,,info,,END,42984,,,,
1,1758798824908,25/09/2025 11:13:44,1758798824908,1,25/09/2025 12:13:44,239176,3,questionnaire-nlz5,,49415492,BLINDED,14139674,,complete,,68d523d05a42b4ca36b0987a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,,,,,info,,BEGIN,,,,,
2,1758798825003,25/09/2025 11:13:45,1758798825003,1,25/09/2025 12:13:45,239176,3,questionnaire-nlz5,,49415492,BLINDED,14139674,,complete,,68d523d05a42b4ca36b0987a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,,info,,18,,,age,1,object-2
3,1758798825006,25/09/2025 11:13:45,1758798825006,1,25/09/2025 12:13:45,239176,3,questionnaire-nlz5,,49415492,BLINDED,14139674,,complete,,68d523d05a42b4ca36b0987a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,,info,,0,,,live_dist,3,object-6
4,1758798825007,25/09/2025 11:13:45,1758798825007,1,25/09/2025 12:13:45,239176,3,questionnaire-nlz5,,49415492,BLINDED,14139674,,complete,,68d523d05a42b4ca36b0987a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,,info,,1,,,live_time,4,object-7
26,1758798891425,25/09/2025 11:14:51,1758798891425,1,25/09/2025 12:14:51,239176,3,questionnaire-nlz5,,49415492,BLINDED,14139674,,complete,,68d523d05a42b4ca36b0987a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,How many years old are you?,response,value,58,,,age,1,object-2
27,1758798891426,25/09/2025 11:14:51,1758798891426,1,25/09/2025 12:14:51,239176,3,questionnaire-nlz5,,49415492,BLINDED,14139674,,complete,,68d523d05a42b4ca36b0987a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Are you,response,value,Female,,Male|Female|You would rather not say,gender,2,object-4
28,1758798891427,25/09/2025 11:14:51,1758798891427,1,25/09/2025 12:14:51,239176,3,questionnaire-nlz5,,49415492,BLINDED,14139674,,complete,,68d523d05a42b4ca36b0987a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Are you,response,quantised,2,,Male|Female|You would rather not say,gender,2,object-4
29,1758798891427,25/09/2025 11:14:51,1758798891427,1,25/09/2025 12:14:51,239176,3,questionnaire-nlz5,,49415492,BLINDED,14139674,,complete,,68d523d05a42b4ca36b0987a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Roughly how many miles do you live from a city centre?,response,value,5,,,live_dist,3,object-6
30,1758798891429,25/09/2025 11:14:51,1758798891429,1,25/09/2025 12:14:51,239176,3,questionnaire-nlz5,,49415492,BLINDED,14139674,,complete,,68d523d05a42b4ca36b0987a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,How long have you been a resident in your local area in year?,response,value,31,,,live_time,4,object-7
31,1758798891430,25/09/2025 11:14:51,1758798891430,1,25/09/2025 12:14:51,239176,3,questionnaire-nlz5,,49415492,BLINDED,14139674,,complete,,68d523d05a42b4ca36b0987a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,What is your approximate household income?,response,value,"£61,000 to £90,000",,,income,5,object-8
32,1758798891430,25/09/2025 11:14:51,1758798891430,1,25/09/2025 12:14:51,239176,3,questionnaire-nlz5,,49415492,BLINDED,14139674,,complete,,68d523d05a42b4ca36b0987a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,What is your approximate household income?,response,quantised,3,,,income,5,object-8
33,1758798891431,25/09/2025 11:14:51,1758798891431,1,25/09/2025 12:14:51,239176,3,questionnaire-nlz5,,49415492,BLINDED,14139674,,complete,,68d523d05a42b4ca36b0987a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Twitter,0,,Twitter|Whatsapp|YouTube|TikTik|Snapchat|Facebook|LinkedNn|Bluesky|WeChat|Instagram|Discord,socialmed_platform,6,object-9
34,1758798891432,25/09/2025 11:14:51,1758798891432,1,25/09/2025 12:14:51,239176,3,questionnaire-nlz5,,49415492,BLINDED,14139674,,complete,,68d523d05a42b4ca36b0987a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Whatsapp,1,,Twitter|Whatsapp|YouTube|TikTik|Snapchat|Facebook|LinkedNn|Bluesky|WeChat|Instagram|Discord,socialmed_platform,6,object-9
35,1758798891433,25/09/2025 11:14:51,1758798891433,1,25/09/2025 12:14:51,239176,3,questionnaire-nlz5,,49415492,BLINDED,14139674,,complete,,68d523d05a42b4ca36b0987a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,YouTube,1,,Twitter|Whatsapp|YouTube|TikTik|Snapchat|Facebook|LinkedNn|Bluesky|WeChat|Instagram|Discord,socialmed_platform,6,object-9
36,1758798891433,25/09/2025 11:14:51,1758798891433,1,25/09/2025 12:14:51,239176,3,questionnaire-nlz5,,49415492,BLINDED,14139674,,complete,,68d523d05a42b4ca36b0987a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,TikTik,0,,Twitter|Whatsapp|YouTube|TikTik|Snapchat|Facebook|LinkedNn|Bluesky|WeChat|Instagram|Discord,socialmed_platform,6,object-9
37,1758798891434,25/09/2025 11:14:51,1758798891434,1,25/09/2025 12:14:51,239176,3,questionnaire-nlz5,,49415492,BLINDED,14139674,,complete,,68d523d05a42b4ca36b0987a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Snapchat,0,,Twitter|Whatsapp|YouTube|TikTik|Snapchat|Facebook|LinkedNn|Bluesky|WeChat|Instagram|Discord,socialmed_platform,6,object-9
38,1758798891435,25/09/2025 11:14:51,1758798891435,1,25/09/2025 12:14:51,239176,3,questionnaire-nlz5,,49415492,BLINDED,14139674,,complete,,68d523d05a42b4ca36b0987a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Facebook,1,,Twitter|Whatsapp|YouTube|TikTik|Snapchat|Facebook|LinkedNn|Bluesky|WeChat|Instagram|Discord,socialmed_platform,6,object-9
39,1758798891435,25/09/2025 11:14:51,1758798891435,1,25/09/2025 12:14:51,239176,3,questionnaire-nlz5,,49415492,BLINDED,14139674,,complete,,68d523d05a42b4ca36b0987a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,LinkedNn,0,,Twitter|Whatsapp|YouTube|TikTik|Snapchat|Facebook|LinkedNn|Bluesky|WeChat|Instagram|Discord,socialmed_platform,6,object-9
40,1758798891436,25/09/2025 11:14:51,1758798891436,1,25/09/2025 12:14:51,239176,3,questionnaire-nlz5,,49415492,BLINDED,14139674,,complete,,68d523d05a42b4ca36b0987a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Bluesky,0,,Twitter|Whatsapp|YouTube|TikTik|Snapchat|Facebook|LinkedNn|Bluesky|WeChat|Instagram|Discord,socialmed_platform,6,object-9
